Lambda_m,f,b_m,h_m,lambda_m,theta_rad,theta_deg,eta0_RCWA_TE,etam1_RCWA_TE,Tsum,Rsum,energy_sum,neff0_TE,neff1_TE,delta_neff_TE,phi0_TE,phi1_TE,delta_phi_TE,sin_phi0_TE,cos_phi0_TE,sin_phi1_TE,cos_phi1_TE,sin_dphi_TE,cos_dphi_TE,eta0_SMM_TE,etam1_SMM_TE,res_eta0_TE,res_etam1_TE,overlap_mode0_order0_TE,overlap_mode0_orderm1_TE,overlap_mode1_order0_TE,overlap_mode1_orderm1_TE,overlap_mode0_order1_TE,overlap_mode1_order1_TE,status
1.17884638827571e-06,0.569433970801742,6.7127517984113e-07,3.56611964762063e-06,1.064e-06,0.468208880169909,26.8263927642823,0.567396736684931,0.328621686964094,0.976416627836846,0.023583372163154,1,1.34287082762824,1.10374312943398,0.239127698194253,28.2792827329538,23.243534210172,5.03574852278184,-0.00494883044520009,-0.999987754463636,-0.949734162264509,-0.313057536289627,-0.948173263593599,0.317753776069244,0.658876888034622,0.341123111965378,-0.0914801513496907,-0.0125014250012838,0.492305033182845,0.492305033176215,0.453501044034526,0.453501044067286,0.00742585920142243,0.0461218397627385,OK
7.56089028907897e-07,0.556285828038497,4.20601611516852e-07,1.12123833342875e-06,1.064e-06,0.78048037499201,44.71823147983,0.24627898470609,0.686858648746616,0.933137633452706,0.0668623665472957,1,1.21776699142309,0.905910275404129,0.311856716018958,8.06306898644694,5.99820581240971,2.06486317403724,0.978220757796502,-0.207567215658054,-0.281137773153161,0.959667417653888,0.880411603740291,-0.474210299339279,0.262894850330361,0.737105149669639,-0.0166158656242708,-0.0502465009230235,0.497947709604422,0.49794770955258,0.49346772402358,0.493467724381893,0.00198467637561842,0.00648737564837018,OK
1.08089160439995e-06,0.741510649098944,8.01492635184205e-07,2.63614740100385e-06,1.064e-06,0.514599507093058,29.4843798959447,0.107053470688539,0.845594277859031,0.95264774854757,0.0473522514524303,1,1.3541714579085,1.19446258585445,0.159708872054058,21.0805329610237,18.5943277453981,2.48620521562563,0.789881420602912,-0.613259603582631,-0.252466199742257,0.967605714114847,0.609466454476581,-0.792811857168992,0.103594071415504,0.896405928584496,0.00345939927303467,-0.0508116507254648,0.499272800351995,0.499272800376485,0.475280460172542,0.475280459998673,0.000604376146263443,0.0241194114524978,OK
7.96973568191181e-07,0.520576731425448,4.14885895161442e-07,1.95176875925126e-06,1.064e-06,0.730880194032734,41.8763504477783,0.0721233260922647,0.890812261063991,0.962935587156255,0.0370644128437457,1,1.22711170687203,0.908295955247333,0.318815751624702,14.1432983236668,10.4687296105982,3.67456871306863,0.999981203133128,-0.00613134409577639,-0.86439789378642,-0.502808394139956,-0.508098863839979,-0.861298754535569,0.0693506227322154,0.930649377267785,0.0027727033600493,-0.0398371162037939,0.496791795000051,0.496791794923411,0.492810433866418,0.492810433961428,0.0031474379698562,0.00708893660352306,OK
9.83523506476669e-07,0.350670655485982,3.44892832702045e-07,7.93840580047844e-07,1.064e-06,0.571521455634012,32.7457673090022,0.497786498848065,0.460969861695501,0.958756360543565,0.0412436394564361,1,1.21909667312914,0.895558227360529,0.323538445768615,5.71491377376798,4.19822165178836,1.51669212197963,-0.538176045650977,0.842832453034099,-0.870702540229689,-0.491810010509715,0.998536724512495,0.0540778124544455,0.527038906227223,0.472961093772777,-0.0292524073791581,-0.0119912320772767,0.486261302062459,0.486261302075182,0.495427652266186,0.49542765221296,0.0134900027433205,0.00410980899974202,OK
6.51105839177366e-07,0.461602074445425,3.00551806047801e-07,3.77053059209018e-06,1.064e-06,0.956313043752917,54.7927013003518,0.13924262589478,0.747186041607675,0.886428667502455,0.113571332497544,0.999999999999998,1.10269065065969,0.717141310966431,0.385549339693259,24.5524254774276,15.967813442287,8.58461203514058,-0.548288023630155,0.836289568955477,-0.256935758989109,-0.966428484551594,0.74475385890893,-0.667339261275896,0.166330369362052,0.833669630637948,-0.0270877434672724,-0.0864835890302729,0.497771591928723,0.497771591604638,0.497933157011456,0.497933155264009,0.00221330443273739,0.00200083250840967,OK
1.18162898342313e-06,0.526997363317121,6.2271535868308e-07,1.53078773775037e-06,1.064e-06,0.467018340648218,26.7581798743459,0.145460350666063,0.741380268430125,0.965939657593337,0.0340603424066628,1,1.33329073882241,1.0728320111734,0.260458727649013,12.0525260145547,9.69806160607906,2.35446440847563,-0.491528984123767,0.870861216133924,-0.269894674793754,-0.962889850667237,0.708329074840511,-0.705882371033294,0.147058814483353,0.852941185516647,-0.0015984638172894,-0.111560917086523,0.489353449476771,0.489353449474892,0.456271054809372,0.456271054766594,0.010454013852911,0.0429536700851161,OK
7.54670477962241e-07,0.665913565226263,5.02545308550844e-07,1.50450519955315e-06,1.064e-06,0.782343392759394,44.824974535059,0.191919434847515,0.744092483506959,0.936011918354474,0.0639880816455251,0.999999999999999,1.24412721040233,0.995205744929982,0.248921465472346,11.0534212654743,8.8418838946332,2.21153737084112,-0.998327330085549,0.0578147213455088,0.55044241662373,-0.834873131668176,0.801652989564602,-0.597789665620054,0.201105167189973,0.798894832810027,-0.00918573234245784,-0.0548023493030679,0.499340860944648,0.499340860960269,0.492646916879435,0.492646916858801,0.000591678601804142,0.00728211013680362,OK
7.14215457396132e-07,0.630263354217429,4.50143829812421e-07,2.62087104751372e-06,1.064e-06,0.840344872819833,48.1482145480344,0.304152085444324,0.646416434425837,0.950568519870161,0.0494314801298397,1,1.21272541155657,0.931776307325637,0.28094910423093,18.7692263406483,14.4210059790873,4.348220361561,-0.0802432164168882,0.996775313809021,0.959987418988109,-0.280043131293287,-0.934420199224154,-0.35617255829428,0.32191372085286,0.67808627914714,-0.0177616354085362,-0.031669844721303,0.499169026239729,0.499169026256626,0.494124515154305,0.494124515000257,0.000767935618620233,0.00584514382286406,OK
8.67085491491379e-07,0.358799799688196,3.11110100659648e-07,9.33946210596138e-07,1.064e-06,0.660547967794037,37.8466107205418,0.350594073482778,0.603678682076296,0.954272755559073,0.0457272444409258,0.999999999999999,1.1826286097223,0.847994151389443,0.334634458332853,6.52241586691778,4.67684483751392,1.84557102940386,0.236955169590682,0.971520585270457,-0.999368373457008,-0.0355366590142428,0.962486352018331,-0.271330098180143,0.364334950909929,0.635665049090071,-0.013740877427151,-0.0319863670137757,0.491162223734551,0.4911622238928,0.497225087728617,0.497225087820424,0.00871253701429049,0.00251616260226647,OK
8.61141581205669e-07,0.542002004978902,4.66740463584175e-07,2.02507940390483e-06,1.064e-06,0.665922233880163,38.1545334852571,0.0401447133833452,0.922210121021003,0.962354834404348,0.0376451655956545,1,1.26125875564699,0.963895460888787,0.297363294758202,15.0828874812275,11.5268391320652,3.55604834916237,0.585158731496146,-0.810918774572288,-0.862166959445697,0.506624253308269,-0.402691768819372,-0.915335642988475,0.0423321785057623,0.957667821494238,-0.00218746512241715,-0.0354577004732346,0.496425088446383,0.496425088452235,0.48893634489346,0.488936344861405,0.00348178195995153,0.0109543236366721,OK
1.05468618678692e-06,0.453645335123531,4.78453468655112e-07,2.33270551504331e-06,1.064e-06,0.528704838334323,30.2925558447032,0.259077932357751,0.709321442378019,0.96839937473577,0.0316006252642286,0.999999999999998,1.28680512170235,0.980815078129067,0.305990043573278,17.7260078514678,13.5109314398388,4.21507641162896,-0.901640605194401,0.4324860911806,0.810239612286136,0.586098772121571,-0.878867814436704,-0.477065367373541,0.26146731631323,0.73853268368677,-0.00238938395547839,-0.0292112413087519,0.488227662046184,0.488227662020736,0.48178938440087,0.481789384386143,0.0117063861675016,0.0174451934526896,OK
8.72071121002799e-07,0.46771317280047,4.07879150911882e-07,4.47795472797499e-06,1.064e-06,0.656113579817637,37.5925390047705,0.17225575912025,0.795200426002897,0.967456185123147,0.0325438148768536,1,1.23922616748411,0.915360975167103,0.323865192317006,32.7694018664266,24.2052923309332,8.56410953549332,0.976478584570649,0.215614410174511,-0.800092198422745,0.599877049088443,0.758278499258449,-0.65193076132543,0.174034619337285,0.825965380662715,-0.00177886021703447,-0.0307649546598182,0.494022388154557,0.494022388087611,0.491916561637253,0.491916561324513,0.00593584831374927,0.00782216989736975,OK
9.94789156272707e-07,0.56930549101469,5.66338929067923e-07,1.03531183500596e-06,1.064e-06,0.564255285082246,32.3294464031638,0.456471366252954,0.497104611037559,0.953575977290514,0.046424022709487,1,1.30856542245489,1.04481122371593,0.263754198738957,8.00027396311237,6.38774025816833,1.61253370494404,0.989318347853238,-0.145771076009406,0.104364560532234,0.994539108584933,0.999129122066711,-0.0417252613916819,0.479137369304159,0.520862630695841,-0.0226660030512048,-0.0237580196582817,0.495395982498728,0.495395982499279,0.477502988838211,0.477502988787351,0.00443459243524255,0.0223504299576002,OK
1.06097689907795e-06,0.594467851672617,6.30716657869142e-07,7.35319487622584e-07,1.064e-06,0.525244634788832,30.0943007852903,0.740903688741074,0.234699500861812,0.975603189602887,0.0243968103971135,1,1.32845393672644,1.08684433704938,0.241609599677064,5.76847236548722,4.71934430734171,1.04912805814551,-0.492285003990485,0.870434072659204,-0.999975811810973,0.00695527087800761,0.866989042883384,0.498327201264545,0.749163600632272,0.250836399367727,-0.00825991189119835,-0.016136898505915,0.49548016566049,0.495480165684276,0.469476775751631,0.46947677580136,0.00429622751673322,0.0303911614029385,OK
1.08191455023413e-06,0.450849644748305,4.8778079062108e-07,7.99207112337348e-07,1.064e-06,0.514064992184125,29.453754447576,0.553577330405257,0.41797255775096,0.971549888156217,0.0284501118437838,1,1.29165637601858,0.987458836297589,0.304197539720995,6.09599458609159,4.66032904092737,1.43566554516423,-0.186099429574702,0.982530916720675,-0.99864518738196,-0.0520364268455257,0.990883720790146,0.134719901547901,0.567359950773951,0.432640049226049,-0.0137826203686936,-0.0146674914750897,0.487110517526959,0.487110517544226,0.479756258029867,0.479756258159868,0.0128184214559001,0.0193530720660331,OK
1.1667617947286e-06,0.584028426164333,6.81422054684019e-07,3.91253002316974e-06,1.064e-06,0.473453738107317,27.1269009882415,0.70762390719773,0.187948650255657,0.968029477556974,0.031970522443026,1,1.34415701675104,1.11105204707781,0.23310496967323,31.0560292476396,25.6702635478554,5.38576569978419,-0.352178103824254,0.935933001441211,0.512009287327132,0.858979912274299,-0.781720305781744,0.623629187521316,0.811814593760658,0.188185406239342,-0.104190686562928,-0.000236755983684944,0.493393941227783,0.493393941244222,0.455001098821841,0.455001098827713,0.00632523455793917,0.0447332750560275,OK
1.22169272854913e-06,0.729819001566407,8.91614567370664e-07,4.26772091242506e-06,1.064e-06,0.450550738229754,25.8146557570684,0.0893920693919273,0.80777962342209,0.96705403049627,0.0329459695037303,1,1.37275534689489,1.22062487028864,0.152130476606249,34.596120042276,30.7621344434121,3.8339855988639,-0.0385912674577345,-0.99925507958479,-0.608200870616961,0.793783157405579,-0.638380907502774,-0.769720609660372,0.115139695169814,0.884860304830186,-0.0257476257778868,-0.077080681408096,0.49867102548268,0.498671025446822,0.459790390653556,0.459790390415327,0.00112168539710917,0.0394803293099067,OK
9.29352128023833e-07,0.480853822463959,4.46882523175275e-07,1.4978279507637e-06,1.064e-06,0.609480767028222,34.9206756451133,0.0364860119056072,0.934624790729282,0.971110802634889,0.0288891973651107,1,1.26394395131632,0.952372895815072,0.311571055501248,11.1796443258384,8.42378353066437,2.75586079517404,-0.983106888805597,0.183032361026619,0.842007861536498,-0.539465254776184,0.376237321341733,-0.926523328378513,0.0367383358107437,0.963261664189256,-0.000252323905136444,-0.0286368734599747,0.493147741029146,0.493147740976763,0.488179010083228,0.488179010027574,0.00679296473961116,0.011488572969747,OK
6.75446778823787e-07,0.427101294578471,2.88484193654498e-07,1.56320409550227e-06,1.064e-06,0.906947851769804,51.9642841448664,0.0316984879050975,0.879169886573056,0.910868374478153,0.0891316255218464,0.999999999999999,1.10672521862121,0.725806218613791,0.380919000007415,10.2163021964431,6.69999701882102,3.51630517762206,-0.711425272961351,-0.702761752652965,0.404847194674976,0.91438435516133,-0.366005015375816,-0.93061287801091,0.0346935609945451,0.965306439005455,-0.00299507308944758,-0.0861365524323994,0.497032189920025,0.497032189876421,0.498159266664784,0.498159266565926,0.00295391415381956,0.00175175720109552,OK
1.08292929965141e-06,0.686117406472427,7.43016642469828e-07,1.53384980469937e-06,1.064e-06,0.513535916731415,29.4234406570917,0.428817910135237,0.543123180629177,0.971941090764414,0.0280589092355848,0.999999999999999,1.34808211804933,1.15858667608802,0.189495441961309,12.2106117815112,10.4942064934539,1.71640528805736,-0.348301782046963,0.93738245589669,-0.876925985749519,-0.480625442020326,0.989417732114299,-0.145094973647598,0.427452513176201,0.572547486823799,0.00136539695903581,-0.0294243061946216,0.49826967617176,0.498269676144548,0.469823006299739,0.469823006325439,0.00152914073296602,0.0298817579066483,OK
8.87902037552562e-07,0.368632546331467,3.27309588995899e-07,3.56462807030996e-06,1.064e-06,0.642458013931924,36.8101327126563,0.828853112191804,0.118050694945157,0.946903807136961,0.0530961928630393,1,1.196941256927,0.863641325970701,0.333299930956303,25.1956345138279,18.179665104085,7.01596940974292,0.06285183022649,0.998022869195481,-0.620900403690103,0.783889462040068,0.668941689759906,0.743314883277042,0.871657441638521,0.128342558361479,-0.0428043294467165,-0.0102918634163224,0.490639073690185,0.490639073704107,0.496491795129522,0.496491795936417,0.00924647695565532,0.00320382024823713,OK
9.52821650518704e-07,0.589724464656051,5.61902237764837e-07,3.03804464473419e-06,1.064e-06,0.592385487786757,33.9411882949798,0.444534829029516,0.506790701418971,0.951325530448487,0.0486744695515133,1,1.30289128299882,1.04371699658715,0.259174286411678,23.3744053139129,18.7247120535611,4.64969326035178,-0.982465932995709,-0.186442190780067,-0.124519818037873,0.992217120854007,-0.998035267044664,-0.0626546545364773,0.468672672731761,0.531327327268239,-0.0241378437022455,-0.0245366258492676,0.49664343678702,0.49664343678564,0.480746941873786,0.480746941857646,0.00319568316528391,0.0191700083539782,OK
7.37454004862213e-07,0.608570008896572,4.48792390299809e-07,4.09149589077511e-06,1.064e-06,0.805823135650139,46.170264706751,0.822923718315446,0.110966778307756,0.933890496623201,0.0661095033767993,1,1.22184265014691,0.933697099825592,0.288145550321322,29.5213110320403,22.559338954448,6.96197207759228,-0.948027112790688,-0.318189555789865,-0.538107644576281,-0.842876125447012,0.627849187252875,0.778335016600117,0.889167508300058,0.110832491699942,-0.0662437899846126,0.000134286607813908,0.498827757400847,0.498827757470877,0.493408948647688,0.493408948299172,0.0011004151040205,0.00656535235381176,OK
1.13524238018601e-06,0.577673196297602,6.55799094334547e-07,1.73968779644345e-06,1.064e-06,0.487730691084683,27.9449101381513,0.118877286584895,0.80660716400321,0.978221173756064,0.0217788262439345,0.999999999999999,1.33796210540593,1.09740513308343,0.240556972322501,13.7452730217707,11.2739614289359,2.47131159283479,0.92418735528721,0.381939435417753,-0.961499910707104,0.274805243236424,0.62120626401542,-0.78364710013373,0.108176449933135,0.891823550066865,0.01070083665176,-0.0852163860636547,0.493565406692316,0.493565406717991,0.459967990127601,0.459967990211563,0.00618029364117633,0.039773303967772,OK
1.13297338969068e-06,0.601742475993595,6.81758212747324e-07,1.35981717827315e-06,1.064e-06,0.488793369395704,28.0057971203529,0.368629363053911,0.547836713661356,0.966557630469754,0.033442369530246,1,1.34250872420904,1.11426991413075,0.228238810078291,10.78042494347,8.94765371683568,1.83277122663435,-0.976944521133469,-0.213493331575713,0.459226488578004,-0.888319217504787,0.965880385553206,-0.258988572727815,0.370505713636092,0.629494286363908,-0.00187635058218172,-0.0816575727025521,0.494837556062297,0.494837556071568,0.459916035922071,0.459916035969501,0.00488905979580016,0.0399200014618278,OK
7.42543197308491e-07,0.371050053751491,2.75520693274119e-07,1.49070827054493e-06,1.064e-06,0.798709844800753,45.7627031626321,1.66641720135448e-05,0.926747380653461,0.926764044825475,0.073235955174527,1,1.12439596872551,0.765947521455932,0.358448447269575,9.89806225970879,6.74263912884168,3.15542313086711,-0.45581201434439,-0.89007606842298,0.443458636308829,0.896294838701592,-0.0138300363610743,-0.999904360473666,4.78197631669088e-05,0.999952180236833,-3.1155591153364e-05,-0.0732047995833719,0.495018329789179,0.495018330032632,0.498421279474572,0.498421279147935,0.00493090461014497,0.00144786441509565,OK
1.06301123582387e-06,0.465876464611133,4.95231916387534e-07,8.31465458264234e-07,1.064e-06,0.524135883577389,30.0307740203447,0.536343215985333,0.436322758472517,0.972665974457851,0.0273340255421502,1,1.293126131726,0.992116764379017,0.301009367346981,6.34926334496308,4.87130408352912,1.47795926143396,0.0660299621130171,0.997817640705632,-0.987399546179326,0.158247073290033,0.995693733856303,0.092703766694201,0.5463518833471,0.4536481166529,-0.0100086673617671,-0.0173253581803825,0.488677373550142,0.488677373528903,0.479508016520211,0.479508016513051,0.0112499804522447,0.019737657840733,OK
6.84390362725236e-07,0.46614550379725,3.19025490426538e-07,4.25210086589828e-06,1.064e-06,0.890417006272686,51.0171364660987,0.0044992960388757,0.898038232677208,0.902537528716084,0.0974624712839138,0.999999999999998,1.13436713572588,0.765071658242749,0.369295477483135,28.4836364698924,19.2107319583615,9.27290451153092,-0.207777758302742,-0.978176059385368,0.353374638539694,0.935481889101516,0.151290281563159,-0.98848937814452,0.00575531092773998,0.99424468907226,-0.00125601488886428,-0.0962064563950519,0.497393891169725,0.497393891287261,0.497339208145031,0.497339208221785,0.00258715693303771,0.00257979719464251,OK
1.20866651602805e-06,0.420192441126481,5.07872533877666e-07,1.98323839518589e-06,1.064e-06,0.45577072451843,26.1137389405258,0.034643695551458,0.874676555412768,0.9748125508962,0.0251874491037998,1,1.30338292879807,1.00055738478355,0.302825544014517,15.2645916432756,11.7180450632946,3.54654657998098,0.428987521311132,-0.903310415394028,-0.750174244368733,0.661240200748413,-0.393976413588284,-0.919120550056473,0.0404397249717634,0.959560275028236,-0.00579602942030544,-0.0848837196154686,0.479566010964584,0.479566010944385,0.471945714286926,0.471945714286415,0.0202875035247725,0.0262779826279869,OK
7.31968881565714e-07,0.419897211065162,3.0735169195593e-07,4.14416449894155e-06,1.064e-06,0.813661415280207,46.6193650481973,0.0706154195809075,0.847444651599396,0.918060071180303,0.0819399288196967,1,1.14600633549229,0.784369207840407,0.361637127651882,28.0454391606403,19.1953379459443,8.85010121469594,0.226901212131959,-0.973917778836103,0.338932517730043,0.940810686814927,0.543563490067979,-0.839368055304178,0.0803159723479109,0.919684027652089,-0.00970055276700335,-0.0722393760526934,0.495930331231405,0.495930331222027,0.497528653931673,0.49752865438213,0.00404977831639389,0.00234065765491498,OK
7.57325410456923e-07,0.388631150196584,2.94320245338974e-07,3.66996011333602e-06,1.064e-06,0.778865081717084,44.6256819925009,0.533580710968301,0.410758026602414,0.944338737570715,0.0556612624292845,1,1.14466296710876,0.788711673036397,0.355951294072361,24.8071696704002,17.0929826999287,7.71418697047145,-0.319850371327186,0.947468068043383,-0.982793046903231,-0.184710116016052,0.990244628631496,0.139339784219977,0.569669892109988,0.430330107890012,-0.0360891811416871,-0.0195720812875975,0.494898540531126,0.494898540489429,0.497891895584225,0.497891895651846,0.00506299019089244,0.00195723365021982,OK
8.71420105610229e-07,0.695387592697887,6.05974729468835e-07,1.64174160924412e-06,1.064e-06,0.656688876801154,37.6255010938926,0.254942020228186,0.707085501849094,0.96202752207728,0.0379724779227208,1,1.29859805508151,1.08781899814701,0.21077905693451,12.5897699328915,10.5462894093428,2.04348052354872,0.0233971832933867,0.999726248437009,-0.900757925408586,-0.4343214936123,0.890349441924325,-0.455277795708339,0.272361102145831,0.727638897854169,-0.0174190819176444,-0.0205533960050756,0.499269995435714,0.499269995429492,0.487392858511086,0.48739285843278,0.000637713693064493,0.0124239755283131,OK
1.00470372484984e-06,0.481023146336648,4.83285746863418e-07,1.11028848180717e-06,1.064e-06,0.558022052472631,31.9723084819095,0.283737010303062,0.670072045295797,0.953809055598858,0.0461909444011419,1,1.28495382173131,0.982896645496891,0.302057176234421,8.42483871026711,6.44439167161404,1.98044703865307,0.841438160161487,-0.540353423810798,0.160509046279675,0.987034369240701,0.917259996379878,-0.3982889642473,0.30085551787635,0.69914448212365,-0.0171185075732883,-0.0290724368278533,0.491233915048668,0.491233915043102,0.48290593158943,0.482905931877752,0.00869241089211607,0.0165910125393463,OK
1.06481862936816e-06,0.50955655764937,5.42585315301758e-07,2.79101889830927e-06,1.064e-06,0.523154967287768,29.9745716568938,0.461951472190898,0.50849988695898,0.970451359149878,0.0295486408501222,1,1.30779258498069,1.02463686580048,0.283155719180212,21.5545960473431,16.8877190398439,4.66687700749925,0.422817833867893,-0.906214698271476,-0.924512952285746,-0.381150627778434,-0.998964508918364,-0.0454962627200524,0.477251868639974,0.522748131360026,-0.0153003964490759,-0.0142482444010464,0.491187670789957,0.491187670776733,0.474251726046856,0.474251726018041,0.00868946942487148,0.0252155334301493,OK
1.04338800057066e-06,0.35360068376917,3.68942710438334e-07,3.61031210675579e-06,1.064e-06,0.535042310598411,30.6556662582166,0.894767718285575,0.0746656115307521,0.969433329816328,0.030566670183673,1,1.23743652323488,0.916874416942248,0.32056210629263,26.3818907952434,19.547572975694,6.8343178195494,0.948716115525126,0.316129296559044,0.642699781039011,0.766118131525685,0.523652388095901,0.851932025716524,0.925966012858262,0.0740339871417382,-0.0311982945726864,0.000631624389013971,0.483493141739938,0.483493141776149,0.493620306480977,0.493620306626218,0.0162037627091751,0.00573973765527139,OK
9.45559243924467e-07,0.386781915583699,3.6572521566298e-07,1.08562679591323e-06,1.064e-06,0.597563661591677,34.2378757995869,0.239062006313856,0.725856680250879,0.964918686564735,0.0350813134352649,1,1.22744797812919,0.899354329886259,0.328093648242931,7.86904247431068,5.76566791214782,2.10337456216286,0.999886587687974,-0.0150602709703156,-0.494724156633136,0.869050061183838,0.861500820352677,-0.507756178230915,0.246121910884542,0.753878089115457,-0.0070599045706862,-0.0280214088645784,0.489037730502713,0.489037730539415,0.494142503883683,0.494142503521848,0.0108591082044539,0.00541271300700449,OK
6.9237623481685e-07,0.716518330933161,4.96100264148756e-07,1.95748754973346e-06,1.064e-06,0.876287847155049,50.2075952805893,0.0617479383632062,0.87874315432015,0.940491092683356,0.059508907316644,1,1.21434063082064,0.986413601184051,0.227927029636585,14.0371123288876,11.4024007524197,2.63471157646787,0.994998711665072,0.099887755930581,-0.918381203097351,0.395696810446411,0.485452854070378,-0.874262847474902,0.0628685762625489,0.937131423737451,-0.00112063789934266,-0.0583882694173011,0.499770235142463,0.499770235144381,0.495250282702455,0.495250282578157,0.000195950888238096,0.00464074261806694,OK
1.2415774609494e-06,0.668975636090563,8.30585071694331e-07,1.77898986508248e-06,1.064e-06,0.44281777777464,25.3715897598489,0.327738393110536,0.552245226765877,0.967763647493628,0.0322363525063713,0.999999999999999,1.36806884028238,1.18805130478616,0.180017535496219,14.3720813128347,12.4809289221744,1.89115239066021,0.972534275720817,-0.232759709890236,-0.0853377720388463,0.996352078666696,0.949123352126604,-0.314904529100421,0.34254773544979,0.657452264550211,-0.0148093423392538,-0.105207037784333,0.496693623240135,0.496693623240083,0.447957676058965,0.447957675953819,0.00297581330377904,0.0517523409326926,OK
7.60513705567644e-07,0.548360644363645,4.17035785632457e-07,3.83840035707536e-06,1.064e-06,0.774735616463213,44.3890810618082,0.795849773578285,0.166992669517686,0.962842443095971,0.0371575569040274,0.999999999999999,1.21770188675429,0.903072768658706,0.31462911809558,27.601297006026,20.4696896481305,7.13160735789553,0.623363489248271,-0.781932196723105,0.998783157355091,-0.049317386222268,0.750238050324587,0.661167806116694,0.830583903058347,0.169416096941653,-0.0347341294800618,-0.00242342742396695,0.497770355403968,0.497770355367038,0.493473361470779,0.493473361219567,0.00216393283516474,0.006473992614944,OK
1.16426733232231e-06,0.711080294722427,8.2788755780344e-07,3.01416171485049e-06,1.064e-06,0.474551698065808,27.1898094599374,0.0115991480541689,0.897721643022517,0.96492149939222,0.0350785006077813,1,1.36356793211836,1.19625368892011,0.167314243198246,24.2706590124988,21.2925698033383,2.97808920916047,-0.75919943493232,0.650858062866586,0.64313002168685,-0.765756994878318,0.162775917720642,-0.986663063365708,0.00666846831714605,0.993331531682854,0.00493067973702286,-0.095609888660337,0.498470951015467,0.498470950955785,0.463469621610234,0.463469621599838,0.00131764774476592,0.03601575885829,OK
6.5091686328077e-07,0.429436638774732,2.79527549889086e-07,2.39247653277299e-06,1.064e-06,0.956724611075765,54.8162823709364,0.777249025479843,0.108044254049388,0.885293279529231,0.11470672047077,1,1.0853156496288,0.692842247716396,0.392473401912408,15.3335245304946,9.78859339654401,5.54493113395059,0.365750212346074,-0.930713050391366,-0.355842514711904,-0.934545935052691,-0.672997646519133,0.739644622626101,0.869822311313051,0.130177688686949,-0.0925732858332073,-0.0221334346375617,0.497428744100759,0.497428743968157,0.498404555747486,0.498404554868134,0.00255924593294188,0.00152070462988161,OK
6.7042687637712e-07,0.584697038368412,3.91996609060287e-07,3.74012972446916e-06,1.064e-06,0.916578697165027,52.5160909391557,0.751937150598534,0.143679223382147,0.895616373980681,0.104383626019319,1,1.16862319362278,0.846444718305265,0.322178475317514,25.8106776909854,18.6949154583237,7.11576223266168,0.627187135752966,0.77886860043655,-0.154024862831443,0.988066972239106,0.739668023596709,0.672971927251456,0.836485963625728,0.163514036374272,-0.0845488130271943,-0.0198348129921248,0.498949838169736,0.498949838135165,0.495793946230143,0.495793946750224,0.000999925062612084,0.00418856689134386,OK
1.05444793482429e-06,0.672341959951288,7.08949591166351e-07,3.71755527424124e-06,1.064e-06,0.528836838261858,30.300118883447,0.32063083654601,0.632928380859401,0.953559217405411,0.0464407825945899,1,1.34104790133468,1.1406472179372,0.200400683397481,29.4401464290163,25.0407320174767,4.39941441153963,-0.919108787994996,-0.394003852557776,-0.0918794458623429,0.995770137847098,-0.951421940158893,-0.307890064445555,0.346054967777223,0.653945032222777,-0.0254241312312124,-0.0210166513633766,0.498096787245968,0.498096787181793,0.471886851981186,0.47188685207427,0.00170380249668104,0.0278958166841108,OK
7.56920380359644e-07,0.533464327205017,4.03790021456323e-07,2.13620327242114e-06,1.064e-06,0.779393375666326,44.6559510061348,0.191931186202986,0.766462326862764,0.95839351306575,0.0416064869342513,1,1.21076346781565,0.888385379207258,0.322378088608396,15.2735547137273,11.2068154159598,4.0667392977675,0.42087396323349,-0.90711912507241,-0.977771436010375,0.209673600918689,-0.798709010150439,-0.60171747282633,0.199141263586835,0.800858736413165,-0.00721007738384902,-0.034396409550401,0.497547400816834,0.497547400791759,0.493957860618064,0.49395786009058,0.00239460770504395,0.00597717123707033,OK
7.55938804746207e-07,0.417729232754226,3.1577773691578e-07,1.21884147844889e-06,1.064e-06,0.780677174435036,44.7295072573259,0.0786749204639052,0.862837872841809,0.941512793305714,0.0584872066942873,1,1.16015738640394,0.804734117840091,0.355423268563847,8.35030570101341,5.79212438825128,2.55818131276213,0.879338964908081,-0.476196372092843,-0.471561706770108,0.881833066236498,0.550874201704286,-0.834588290054842,0.0827058549725789,0.917294145027421,-0.00403093450867373,-0.0544562721856124,0.495401953417363,0.495401953404135,0.497196890317413,0.497196889687731,0.00457493285787374,0.00265063358552481,OK
7.95734123840667e-07,0.510865445297014,4.06513067513891e-07,3.76036274134813e-06,1.064e-06,0.732277474130139,41.9564087001573,0.775846637647145,0.186936584942438,0.962783222589583,0.0372167774104155,0.999999999999999,1.22306178612645,0.900078996622482,0.322982789503964,27.1591628025285,19.9870458563074,7.17211694622111,0.897986080116145,-0.440023862895684,0.907582445383131,0.419873915398868,0.776398864945844,0.630241860328878,0.815120930164439,0.184879069835561,-0.0392742925172944,0.00205751510687752,0.496595137990332,0.49659513798795,0.493179259663506,0.493179259138978,0.00335027588330149,0.00670804360675209,OK
