sweep_parameter,Lambda_over_lambda,h_over_lambda,Lambda_m,f,b_m,h_m,lambda_m,theta_rad,theta_deg,eta0_RCWA_TE,etam1_RCWA_TE,Tsum,Rsum,energy_sum,neff0_TE,neff1_TE,delta_neff_TE,phi0_TE,phi1_TE,delta_phi_TE,sin_phi0_TE,cos_phi0_TE,sin_phi1_TE,cos_phi1_TE,sin_dphi_TE,cos_dphi_TE,eta0_SMM_TE,etam1_SMM_TE,res_eta0_TE,res_etam1_TE,overlap_mode0_order0_TE,overlap_mode0_orderm1_TE,overlap_mode1_order0_TE,overlap_mode1_orderm1_TE,overlap_mode0_order1_TE,overlap_mode1_order1_TE,status
Lambda_over_lambda,0.873,2,9.28872e-07,0.55,5.108796e-07,2.128e-06,1.064e-06,0.609841679868781,34.9413544276494,0.0396828879690127,0.90607595259971,0.945758840568722,0.054241159431278,1,1.2860587705132,1.00324264195789,0.282816128555316,16.161091142116,12.6071188549716,3.55397228714435,-0.437779886986932,-0.899082182311333,0.0407369650223711,0.999169905311787,-0.400790608815084,-0.916169682911214,0.0419151585443931,0.958084841455607,-0.00223227057538034,-0.0520088888558973,0.495684339037639,0.495684339024413,0.484100777931821,0.484100777915388,0.00419180365115012,0.0157564266396521,OK
Lambda_over_lambda,0.876,2,9.32064e-07,0.55,5.126352e-07,2.128e-06,1.064e-06,0.607450923537342,34.8043741800138,0.0386224551575081,0.907476476951875,0.946098932109383,0.0539010678906179,1,1.28699551730401,1.00465564787908,0.28233986942493,16.1728626494611,12.6248752110577,3.54798743840344,-0.448332864201535,-0.893866680706272,0.0584712276061619,0.998289094171738,-0.39530032675403,-0.918551931938612,0.0407240340306939,0.959275965969306,-0.00210157887318586,-0.0517994890174315,0.495636070079668,0.495636070073953,0.483856111370809,0.483856111355467,0.0042388133412742,0.0159984540229963,OK
Lambda_over_lambda,0.879,2,9.35256e-07,0.55,5.143908e-07,2.128e-06,1.064e-06,0.605080412511563,34.6685539029474,0.037578778885462,0.908872271701665,0.946451050587127,0.0535489494128722,0.999999999999999,1.28792273355893,1.0060567603491,0.281865973209827,16.1845143925601,12.6424821096284,3.54203228293173,-0.458717300277629,-0.888582263173198,0.0760380314134646,0.997104918139894,-0.389823230102068,-0.920889705270284,0.0395551473648581,0.960444852635142,-0.00197636847939604,-0.0515725809334767,0.495587498779069,0.495587498773071,0.483608523145804,0.483608523144471,0.00428611964572296,0.0162433597805546,OK
Lambda_over_lambda,0.882,2,9.38448e-07,0.55,5.161464e-07,2.128e-06,1.064e-06,0.602729868075718,34.5338776272155,0.0365514584140844,0.910263218112444,0.946814676526529,0.0531853234734716,1,1.2888405594799,1.00744618626496,0.28139437321494,16.1960481332424,12.6599421506282,3.53610598261424,-0.468935239857202,-0.883232551947712,0.0934350497049109,0.995625377080476,-0.384358947616921,-0.923183730027135,0.0384081349864327,0.961591865013567,-0.0018566765723483,-0.0513286469011227,0.495538625497961,0.495538625483017,0.48335799116974,0.483357991171747,0.0043337222411296,0.0164911653893752,OK
Lambda_over_lambda,0.885,2,9.4164e-07,0.55,5.17902e-07,2.128e-06,1.064e-06,0.600399017042093,34.4003297003151,0.0355401173646625,0.911649185611019,0.947189302975682,0.0528106970243183,1,1.28974913262407,1.00882412831029,0.280925004313775,16.2074656001023,12.677257881055,3.53020771904734,-0.478988734627944,-0.877821047879077,0.110660161653212,0.993858304097161,-0.378907112418083,-0.925434708749888,0.037282645625056,0.962717354374944,-0.00174252826039349,-0.0510681687639248,0.49548945060005,0.495489450595644,0.483104493394546,0.483104493394349,0.00438162079836834,0.0167418922665582,OK
Lambda_over_lambda,0.888,2,9.44832e-07,0.55,5.196576e-07,2.128e-06,1.064e-06,0.598087591604241,34.267894778067,0.0345444026366494,0.913030033175595,0.947574435812244,0.0524255641877562,1,1.29064858796449,1.01019078505924,0.280457802905246,16.2187684892611,12.6944317962649,3.52433669299622,-0.4888798410221,-0.8723511340293,0.127711442034706,0.991811366930938,-0.373467362101615,-0.927643320163985,0.0361783399180076,0.963821660081992,-0.00163393728135826,-0.0507916269063978,0.495439974504076,0.495439974482204,0.482848007841639,0.482848007817656,0.00442981494672666,0.0169955617628606,OK
Lambda_over_lambda,0.891,2,9.48024e-07,0.55,5.214132e-07,2.128e-06,1.064e-06,0.595795329195182,34.1365578164914,0.0335639833769164,0.914405610629602,0.947969594006519,0.0520304059934817,1,1.29153905794914,1.01154635107709,0.279992706872054,16.2299584651092,12.7114663412374,3.51849212387186,-0.49861061806507,-0.866826079183575,0.144587151359671,0.989492069529461,-0.368039338845144,-0.929810219917177,0.0350948900414114,0.964905109958589,-0.001530906664495,-0.0504994993289863,0.495390197594068,0.495390197581385,0.482588512565086,0.482588512543356,0.00447830433330149,0.0172521951584829,OK
Lambda_over_lambda,0.894,2,9.51216e-07,0.55,5.231688e-07,2.128e-06,1.064e-06,0.593521972350338,34.0063040639547,0.0325985499989109,0.915775759849037,0.948374309847948,0.0516256901520518,1,1.29242067255835,1.01289101701781,0.279529655540541,16.2410371610275,12.7283639118009,3.51267324922659,-0.508183125365832,-0.861249041272857,0.161285726425319,0.986907753770056,-0.362622689503838,-0.931936041290926,0.0340319793545369,0.965968020645463,-0.00143342935562602,-0.050192260796426,0.495340120305481,0.495340120312866,0.482325985722011,0.482325985710432,0.00452708856693132,0.0175118136552465,OK
Lambda_over_lambda,0.897,2,9.54408e-07,0.55,5.249244e-07,2.128e-06,1.064e-06,0.591267268575019,33.8771190535767,0.0316478132493999,0.917140315891654,0.948788129141054,0.0512118708589447,0.999999999999998,1.29329355936067,1.01422496971869,0.279068589641979,16.2520061800899,12.7451268558223,3.50687932426762,-0.517599421241574,-0.855623070709519,0.177805771275856,0.98406560131985,-0.357217065697974,-0.934021395886694,0.0329893020566528,0.967010697943347,-0.00134148880725285,-0.0498703820516935,0.495289743093636,0.495289743108653,0.482060405526289,0.482060405553045,0.00457616723623508,0.0177744383724533,OK
Lambda_over_lambda,0.9,2,9.576e-07,0.55,5.2668e-07,2.128e-06,1.064e-06,0.589030970216274,33.7489885958886,0.0307115033210502,0.918499108055498,0.949210611376548,0.0507893886234509,0.999999999999999,1.29415784356729,1.01554839229207,0.27860945127522,16.2628670957464,12.7617574743587,3.50110962138766,-0.526861560969252,-0.849951113637157,0.194146048554364,0.980972635617695,-0.351822123892624,-0.936066874288201,0.0319665628558994,0.968033437144101,-0.00125505953484929,-0.0495343290886022,0.495239066414829,0.495239066432936,0.481791750312922,0.48179175034793,0.00462553992486551,0.0180400903390912,OK
Lambda_over_lambda,0.903,2,9.60792e-07,0.55,5.284356e-07,2.128e-06,1.064e-06,0.586812834338923,33.6218987717298,0.0297893690108809,0.919851960872501,0.949641329883382,0.0503586701166187,1,1.29501364808494,1.01686146421428,0.278152183870655,16.2736214524886,12.7782580227766,3.49536342971202,-0.535971595157301,-0.844236015095624,0.210305471231734,0.977635723963685,-0.346437525470093,-0.938073046700607,0.0309634766496967,0.969036523350303,-0.00117410763881575,-0.0491845624778025,0.495188090753658,0.495188090753074,0.481519998463894,0.481519998500358,0.00467520618989735,0.0183087904905191,OK
Lambda_over_lambda,0.906,2,9.63984e-07,0.55,5.301912e-07,2.128e-06,1.064e-06,0.584612622605622,33.4958359253765,0.028881176919353,0.921198695047625,0.950079871966978,0.0499201280330222,1,1.29586109356742,1.01816436141198,0.277696732155435,16.2842707664969,12.7946307118353,3.48964005466163,-0.544931568230902,-0.838480522102577,0.226283094698222,0.97406157970315,-0.341062936795555,-0.940040463567602,0.0299797682161992,0.970020231783801,-0.00109859129684625,-0.0488215367361756,0.495136816582234,0.495136816581826,0.481245128488232,0.481245128476408,0.00472516559989895,0.0185805596597847,OK
Lambda_over_lambda,0.909,2,9.67176e-07,0.55,5.319468e-07,2.128e-06,1.064e-06,0.582430101160779,33.3707866578902,0.0279867106911726,0.922539128348226,0.950525839039399,0.0494741609606008,0.999999999999999,1.29670029846577,1.01945725634586,0.277243042119903,16.294816526271,12.8108777087399,3.48393881753109,-0.553743517024646,-0.832687286652784,0.24207810920371,0.970256764492965,-0.335698029276414,-0.941969656167295,0.0290151719163526,0.970984828083647,-0.00102846122517999,-0.0484456997354215,0.495085244417736,0.495085244417985,0.480967118914958,0.480967118922034,0.00477541768107055,0.0188554185754996,OK
Lambda_over_lambda,0.912,2,9.70368e-07,0.55,5.337024e-07,2.128e-06,1.064e-06,0.580265040518196,33.2467378206803,0.027105770294582,0.923873076452106,0.950978846746688,0.049021153253311,0.999999999999999,1.29753137907709,1.02074031809191,0.276791060985179,16.3052601932432,12.8270011381618,3.47825905508145,-0.56240946947668,-0.826858868636577,0.257689832633094,0.966227690638976,-0.330342479415795,-0.943861137187788,0.0280694314061058,0.971930568593894,-0.000963661111523829,-0.048057492141788,0.495033374786618,0.495033374782214,0.480685948491442,0.480685948477363,0.00482596194924567,0.0191333878489451,OK
Lambda_over_lambda,0.915,2,9.7356e-07,0.55,5.35458e-07,2.128e-06,1.064e-06,0.57811721545226,33.1236765092698,0.0262381713387333,0.925200353760396,0.951438525099129,0.0485614749008719,1,1.29835444959211,1.02201371242024,0.276340737171866,16.3156032023767,12.8430030832299,3.47260011914689,-0.570931443418773,-0.820997738678832,0.273117703603727,0.961980623494167,-0.324995968860601,-0.945715401283261,0.0271422993583695,0.972857700641631,-0.000904128019636217,-0.0476573468812348,0.494981208220569,0.494981208222488,0.480401595996504,0.480401595975959,0.00487679791767415,0.0194144879744263,OK
Lambda_over_lambda,0.918,2,9.76752e-07,0.55,5.372136e-07,2.128e-06,1.064e-06,0.575986404892584,33.0015900572584,0.0253837444257217,0.92652077418454,0.951904518610262,0.0480954813897392,1,1.2991696221415,1.02327760187167,0.275892020269828,16.325846962747,12.8588855864921,3.46696137625496,-0.579311445456981,-0.815106280899947,0.288361274872186,0.957521683908039,-0.319658184444533,-0.947532925611361,0.0262335371943195,0.97376646280568,-0.000849792768597812,-0.0472456886211402,0.494928745288802,0.49492874527964,0.480114040366723,0.480114040331703,0.00492792505666086,0.0196987393185787,OK
Lambda_over_lambda,0.921,2,9.79944e-07,0.55,5.389692e-07,2.128e-06,1.064e-06,0.573872391821926,32.8804660304743,0.0245423345364565,0.927834151914341,0.952376486450798,0.0476235135492017,1,1.29997700684097,1.02453214583197,0.275444861008997,16.335992858109,12.8746506508493,3.46134220725971,-0.587551469937872,-0.809186795600278,0.303420207038102,0.952856850718383,-0.314328818226423,-0.949314170352671,0.0253429148236644,0.974657085176336,-0.000800580287207892,-0.0468229332619942,0.494875986546327,0.494875986539742,0.479823260632958,0.479823260614969,0.00497934285963995,0.0199861621164466,OK
Lambda_over_lambda,0.924,2,9.83136e-07,0.55,5.407248e-07,2.128e-06,1.064e-06,0.571774963177297,32.7602922213072,0.0237138004497173,0.929140302174301,0.952854102624018,0.0471458973759805,0.999999999999999,1.30077671183523,1.02577750060406,0.274999211231167,16.346042247449,12.8903002404617,3.45574200698728,-0.595653497995509,-0.80324150186959,0.318294262533142,0.947991963277371,-0.309007567524202,-0.951059579212983,0.0244702103935086,0.975529789606492,-0.000756409943791274,-0.0463894874321905,0.494822932585234,0.494822932583128,0.479529236011328,0.479529235974776,0.00503105077743812,0.0202767764619472,OK
Lambda_over_lambda,0.927,2,9.86328e-07,0.55,5.424804e-07,2.128e-06,1.064e-06,0.569693909754109,32.6410566432173,0.0228980141897933,0.930439041980331,0.953337056170124,0.0466629438298759,1,1.30156884334077,1.02701381947803,0.274555023862741,16.3559964655229,12.9058362816295,3.45016018389343,-0.603619496674696,-0.797272540123004,0.332983299883727,0.942932724004498,-0.303694134944856,-0.952769579909065,0.0236152100454676,0.976384789954532,-0.000717195855674365,-0.0459457479742015,0.494769584010405,0.494769584007068,0.47923194577925,0.479231945776047,0.00508304824731853,0.0205706023057456,OK
Lambda_over_lambda,0.93,2,9.8952e-07,0.55,5.44236e-07,2.128e-06,1.064e-06,0.567629026113269,32.5227475254115,0.0220948605048846,0.931730190902445,0.95382505140733,0.04617494859267,1,1.3023535056876,1.0282412527992,0.274112252888401,16.3658568233803,12.9212606636477,3.44459615973259,-0.611451418126129,-0.791281974565038,0.347487268236371,0.937684700959563,-0.298388228410613,-0.954444584638614,0.0227777076806932,0.977222292319307,-0.000682847175808566,-0.0454921014168613,0.494715941431071,0.494715941434945,0.478931369449663,0.478931369438907,0.00513533471129202,0.0208676594427128,OK
Lambda_over_lambda,0.933,2,9.92712e-07,0.55,5.459916e-07,2.128e-06,1.064e-06,0.565580110491095,32.4053533076825,0.0213042363703041,0.933013571848861,0.954317808219165,0.0456821917808331,0.999999999999998,1.30313080135986,1.02945994803421,0.273670853325643,16.3756246088748,12.9365752396369,3.43904936923795,-0.619151198869386,-0.785271795583288,0.361806202134934,0.932253330429393,-0.293089561181667,-0.956084990535014,0.021957504732493,0.978042495267507,-0.000653268362188885,-0.0450289234186458,0.494662005489412,0.494662005487865,0.478627486615931,0.478627486607376,0.00518790955959642,0.0211679675107039,OK
Lambda_over_lambda,0.936,2,9.95904e-07,0.55,5.477472e-07,2.128e-06,1.064e-06,0.563546964711961,32.2888626354033,0.0205260505181583,0.934289011879976,0.954815062398134,0.045184937601866,1,1.30390083103545,1.03067004983528,0.273230781200173,16.3853010871624,12.9517818273502,3.43351925981225,-0.626720759119908,-0.779243922073292,0.375940216539525,0.926643919522604,-0.287797851875711,-0.957691180107516,0.0211544099462421,0.978845590053758,-0.000628359428083803,-0.0445565781737821,0.49460777682364,0.494607776820284,0.478320277062533,0.478320277052365,0.00524077220855419,0.0214715459801318,OK
Lambda_over_lambda,0.939,2,9.99096e-07,0.55,5.495028e-07,2.128e-06,1.064e-06,0.561529394103564,32.1732643546725,0.0197602229884259,0.935556343069702,0.955316566058128,0.0446834339418717,1,1.30466369362465,1.03187170010254,0.272791993522111,16.3948875011861,12.9668822099574,3.42800529122871,-0.634162002176222,-0.7732002036962,0.389889502077076,0.920861648767115,-0.282512824484446,-0.959263521667441,0.0203682391662795,0.97963176083372,-0.000608016177853658,-0.0440754177640179,0.494553256093329,0.494553256094929,0.478009720743331,0.478009720707362,0.00529392205011131,0.0217784141479622,OK
Lambda_over_lambda,0.942,2,1.002288e-06,0.55,5.512584e-07,2.128e-06,1.064e-06,0.559527207414711,32.058547507604,0.019006684702356,0.936815403427405,0.955822088129761,0.0441779118702376,0.999999999999999,1.30541948630769,1.03306503804471,0.272354448262981,16.4043850721488,12.9818781368069,3.42250693534193,-0.641476813863987,-0.76714242307078,0.403654320514003,0.914911574705653,-0.277234208387364,-0.960802369740953,0.0195988151295233,0.980401184870477,-0.000592130427167319,-0.0435857814430716,0.494498443980818,0.494498443981546,0.477695797431923,0.477695798032029,0.00534735843497176,0.0220885911435292,OK
Lambda_over_lambda,0.945,2,1.00548e-06,0.55,5.53014e-07,2.128e-06,1.064e-06,0.557540216735559,31.9447013277567,0.0182653770525261,0.938066037903006,0.956331414955532,0.043668585044469,1,1.3061683045715,1.03425020023805,0.271918104333452,16.4137949999747,12.9967713241665,3.41702367580814,-0.648667062033513,-0.76107229790133,0.417235000441792,0.908798632484852,-0.271961738362926,-0.962308065468962,0.0188459672655192,0.981154032734481,-0.000580590212993174,-0.0430879948314751,0.494443341174504,0.494443341172595,0.477378488393484,0.477378488354675,0.00540108072062024,0.0224020958618932,OK
Lambda_over_lambda,0.948,2,1.008672e-06,0.55,5.547696e-07,2.128e-06,1.064e-06,0.555568237420184,31.8317152356986,0.0175362515092003,0.939308099496231,0.956844351005431,0.0431556489945695,1,1.30691024224543,1.03542732068362,0.271482921561812,16.423118463758,13.0115634559433,3.41155500781473,-0.655734596107654,-0.754991483043042,0.430631933166502,0.902527638434016,-0.266695154597455,-0.963780936994626,0.0181095315026868,0.981890468497313,-0.000573279993486577,-0.0425823690010826,0.494387948376277,0.494387948376189,0.477057773107233,0.477057773164142,0.00545508826822327,0.0227189470739548,OK
Lambda_over_lambda,0.951,2,1.011864e-06,0.55,5.565252e-07,2.128e-06,1.064e-06,0.553611088011427,31.7195788347003,0.0168192692378284,0.940541450499658,0.957360719737487,0.0426392802625125,0.999999999999999,1.30764539153615,1.03659653086301,0.271048860673134,16.432356622202,13.0262561843836,3.40610043781841,-0.662681246677039,-0.748901572506404,0.443845568793777,0.896103292629889,-0.261434202691716,-0.96522129983903,0.0173893500804849,0.982610649919515,-0.000570080842656542,-0.0420691994198569,0.49433226630893,0.494332266308177,0.476733632716986,0.476733632673434,0.00550938038351687,0.0230391632964224,OK
Lambda_over_lambda,0.954,2,1.015056e-06,0.55,5.582808e-07,2.128e-06,1.064e-06,0.551668590167918,31.608281906554,0.0161144007256753,0.94176596390808,0.957880364633756,0.042119635366244,1,1.30837384306162,1.0377579597925,0.270615883269124,16.4415106140457,13.0408511307538,3.40065948329197,-0.669508825139925,-0.742804101402084,0.456876412501027,0.889530181444223,-0.256178633665593,-0.966629457265415,0.0166852713672927,0.983314728632707,-0.000570870641617458,-0.041548764724627,0.494276295704185,0.494276295704119,0.476406047927793,0.476406047938168,0.00556395639082222,0.0233627628597946,OK
Lambda_over_lambda,0.957,2,1.018248e-06,0.55,5.600364e-07,2.128e-06,1.064e-06,0.549740568593212,31.4978144075132,0.0154216254109781,0.942981525038156,0.958403150449134,0.0415968495508653,0.999999999999999,1.30909568588432,1.03891173407571,0.270183951808606,16.4505815584811,13.0553498860019,3.3952316724791,-0.676219123383884,-0.736700547827903,0.469725020988925,0.882812780071151,-0.250928203960789,-0.968005700632498,0.0159971496837511,0.984002850316249,-0.000575524272772998,-0.0410213252780929,0.494220037310402,0.494220037311042,0.476074999946464,0.476074999930026,0.0056188155850754,0.0236897638677744,OK
Lambda_over_lambda,0.96,2,1.02144e-06,0.55,5.61792e-07,2.128e-06,1.064e-06,0.54782685096695,31.3881664643486,0.0147409313086465,0.944188033411364,0.95892896472001,0.04107103527999,1,1.30981100754353,1.04005797795489,0.269753029588643,16.4595705555592,13.0697540114021,3.38981654415709,-0.682813913506895,-0.730592334699317,0.482391999104597,0.875955455031744,-0.245682675441839,-0.969350309737269,0.0153248451313654,0.984675154868635,-0.000583913822718827,-0.0404871214572706,0.494163491889919,0.494163491889683,0.475740470035626,0.475740469998249,0.00567395726645187,0.0240201842059738,OK
Lambda_over_lambda,0.963,2,1.024632e-06,0.55,5.635476e-07,2.128e-06,1.064e-06,0.545927267877989,31.2793283705167,0.0140723146273359,0.945385404964085,0.95945771959142,0.0405422804085787,0.999999999999999,1.31051989408693,1.04119681336068,0.269323080726253,16.4684786865871,13.0840650391801,3.38441364740707,-0.689294947575376,-0.724480831524933,0.494877996629187,0.868962466653354,-0.240441815395487,-0.970663553147702,0.0146682234261487,0.985331776573851,-0.000595908798812862,-0.0399463716097667,0.49410666021655,0.494106660217531,0.475402439716141,0.475402439681855,0.00572938067960426,0.0243540415275125,OK
Lambda_over_lambda,0.966,2,1.027824e-06,0.55,5.653032e-07,2.128e-06,1.064e-06,0.544041652759423,31.1712905824368,0.0134157793644432,0.946573574673962,0.959989354038406,0.0400106459615951,1,1.31122243010139,1.04232835996068,0.268894070140705,16.4773070145147,13.0982844731231,3.37902254139158,-0.695663957416946,-0.71836735612846,0.507183705222773,0.861837971521619,-0.235205396528603,-0.971945688525764,0.0140271557371177,0.985972844262882,-0.000611376372674525,-0.0393992695889199,0.494049543080553,0.494049543083106,0.475060890705221,0.475060890786425,0.00578508510328239,0.0246913532482169,OK
Lambda_over_lambda,0.969,2,1.031016e-06,0.55,5.670588e-07,2.128e-06,1.064e-06,0.542169841825432,31.0640437158727,0.0127713368687355,0.947752499708859,0.960523836577594,0.0394761634224053,0.999999999999999,1.31191869874295,1.04345273520657,0.268465963536377,16.4860565843117,13.1124137891725,3.37364279513915,-0.701922654445703,-0.712253176318574,0.519309855519882,0.854586024903239,-0.229973196964707,-0.973196962941126,0.0134015185294369,0.986598481470563,-0.0006301816607014,-0.0388459817617045,0.493992141286299,0.493992141287475,0.474715805162933,0.474715805152996,0.00584106978409236,0.0250321365299622,OK
Lambda_over_lambda,0.972,2,1.034208e-06,0.55,5.688144e-07,2.128e-06,1.064e-06,0.5403116740099,30.9575785424157,0.0121390053521638,0.948922163243108,0.961061168595272,0.0389388314047285,1,1.31260878176619,1.04457005438005,0.268038727386149,16.4947284233365,13.126454436001,3.36827398733554,-0.708072729518036,-0.706139511508086,0.531257214369149,0.847210583137824,-0.224745000239188,-0.974417613175936,0.0127911934120322,0.987208806587968,-0.000652188059868421,-0.0382866433448599,0.493934455649926,0.493934455647759,0.474367165215415,0.474367165149913,0.00589733394986678,0.025376408291205,OK
Lambda_over_lambda,0.975,2,1.0374e-06,0.55,5.7057e-07,2.128e-06,1.064e-06,0.538466990906738,30.8518859860654,0.011518809329041,0.95008257912771,0.961601388456751,0.0383986115432489,1,1.31329275955283,1.04568043063751,0.267612328915317,16.5033235416953,13.1404078355737,3.36291570612166,-0.714115852817017,-0.700027534283777,0.543026582210824,0.839715505997377,-0.2195205952934,-0.975607866020991,0.0121960669895047,0.987803933010495,-0.0006772576604637,-0.0377213538827852,0.493876486995254,0.493876486999213,0.474014953329236,0.474014953313892,0.00595387680094915,0.0257241851857274,OK
Lambda_over_lambda,0.978,2,1.040592e-06,0.55,5.723256e-07,2.128e-06,1.064e-06,0.536635636711854,30.7469571199049,0.0109107789490536,0.951233797668509,0.962144576617562,0.0378554233824373,1,1.31397071113957,1.04678397505357,0.267186736086001,16.5118429325929,13.1542753836953,3.35756754889766,-0.720053673763566,-0.693918371928278,0.554618790586244,0.832104559012058,-0.214299776467607,-0.976767938563676,0.0116160307181619,0.988383969281838,-0.000705251769108314,-0.0371501716133292,0.493818236175302,0.493818236175134,0.473659152346026,0.473659152330776,0.00601069757602634,0.026075483593914,OK
Lambda_over_lambda,0.981,2,1.043784e-06,0.55,5.740812e-07,2.128e-06,1.064e-06,0.534817458166721,30.6427831628676,0.010314949181708,0.952375912851816,0.962690862033524,0.0373091379664768,1,1.31464271424543,1.04788079666338,0.266761917582043,16.5202875726751,13.168058450542,3.35222912213309,-0.725887820952636,-0.687813107895331,0.56603469977346,0.824381415761157,-0.209082343492931,-0.97789803846797,0.0110509807660148,0.988949019233985,-0.000736031584306861,-0.0365731063821692,0.493759704041721,0.493759704036469,0.473299745281476,0.473299745252175,0.00606779545107644,0.0264303196227465,OK
Lambda_over_lambda,0.984,2,1.046976e-06,0.55,5.758368e-07,2.128e-06,1.064e-06,0.533012304503481,30.5393554765913,0.00973135879043042,0.953509071486474,0.963240430276905,0.0367595697230949,1,1.31530884529826,1.0489710025039,0.266337842794368,16.5286584223628,13.1817583811798,3.34690004118296,-0.731619902112837,-0.681712783239688,0.577275196543537,0.816549660128287,-0.203868101482396,-0.978998364246827,0.0105008178765863,0.989499182123414,-0.000769459086155925,-0.0359901106369395,0.493700891455295,0.493700891459928,0.472936715439159,0.472936715396752,0.00612516958878065,0.0267887090943967,OK
Lambda_over_lambda,0.987,2,1.050168e-06,0.55,5.775924e-07,2.128e-06,1.064e-06,0.531220027391541,30.4366655623593,0.00916004900652973,0.954633484919458,0.963793533925987,0.036206466074012,0.999999999999999,1.31596917946079,1.050054697654,0.265914481806782,16.5369564261784,13.1953764960691,3.34157993010929,-0.737251504087877,-0.675618398003017,0.588341192032296,0.808612788519955,-0.198656860920984,-0.980069105527269,0.00996544723636559,0.990034552763634,-0.000805398229835861,-0.0354010678441767,0.493641799311864,0.493641799314371,0.472570046409555,0.472570046367626,0.00618281918828402,0.0271506675382966,OK
Lambda_over_lambda,0.99,2,1.05336e-06,0.55,5.79348e-07,2.128e-06,1.064e-06,0.529440480885609,30.3347050581221,0.00860106177595131,0.955749444255792,0.964350506031744,0.0356494939682553,0.999999999999999,1.31662379065587,1.05113198527365,0.265491805382218,16.5451825130641,13.2089140915558,3.33626842150827,-0.742784192838451,-0.669530912556941,0.599233619722325,0.800574212046879,-0.193448437655033,-0.981110443308411,0.00944477834579445,0.990555221654206,-0.000843716569843141,-0.0348057773984133,0.493582428499537,0.493582428500438,0.472199722083306,0.472199722054,0.00624074338956102,0.0275162101836217,OK
Lambda_over_lambda,0.993,2,1.056552e-06,0.55,5.811036e-07,2.128e-06,1.064e-06,0.527673521375123,30.2334657356008,0.00805443738490987,0.956857340440264,0.964911777825174,0.0350882221748268,1,1.31727275159132,1.05220296664193,0.265069784949389,16.5533375966933,13.2223724403508,3.3309651563425,-0.748219513463109,-0.663451248904567,0.609953433530523,0.792437258667414,-0.188242652880718,-0.982122550212767,0.00893872489361635,0.991061275106384,-0.000884287508706474,-0.0342039346661196,0.493522779924508,0.49352277992661,0.471825726677828,0.471825726620615,0.00629894133313509,0.0278853519505604,OK
Lambda_over_lambda,0.996,2,1.059744e-06,0.55,5.828592e-07,2.128e-06,1.064e-06,0.525919007535026,30.1329394974659,0.00752021117587681,0.957957691209607,0.965477902385484,0.0345220976145153,0.999999999999999,1.31791613378405,1.05326774119421,0.264648392589838,16.5614225757738,13.2357527919954,3.32566978377832,-0.753558990236865,-0.65738029194158,0.620501605996448,0.784205175292684,-0.183039333131914,-0.983105590731038,0.00844720463448076,0.991552795365519,-0.000926993458603949,-0.0335951041559126,0.493462854508708,0.493462854510542,0.471448044669494,0.471448044591686,0.00635741215300193,0.0282581074451135,OK
Lambda_over_lambda,0.999,2,1.062936e-06,0.55,5.846148e-07,2.128e-06,1.064e-06,0.52417680027785,30.0331183745927,0.00699840889736019,0.95905117798368,0.96604958688104,0.03395041311896,1,1.31855400758366,1.05432640655827,0.264227601025388,16.5694383343448,13.2490563733168,3.32038196102805,-0.758804126666274,-0.651318890678164,0.630879126566983,0.775881129853073,-0.177838310267387,-0.984059721460665,0.00797013926966771,0.992029860730332,-0.000971730372307521,-0.0329786827466522,0.493402653183434,0.49340265318517,0.471066660883708,0.471066660776077,0.00641615496576775,0.0286344909485807,OK
Lambda_over_lambda,1.002,2,1.066128e-06,0.55,5.863704e-07,2.128e-06,1.064e-06,0.522446762707058,29.9339945233873,0.00648903996381104,0.960138697498427,0.966627737462238,0.0333722625377628,1,1.3191864421955,1.05537905858954,0.263807383605952,16.5773857420665,13.2622843888697,3.31510135319681,-0.763956405559821,-0.645267859422827,0.641086999973158,0.767468213325748,-0.172639421457275,-0.984985091338391,0.00750745433080475,0.992492545669195,-0.00101841436699371,-0.0323538481707685,0.493342176894672,0.493342176892748,0.470681560409526,0.470681560368729,0.00647516888027373,0.0290145164130325,OK
Lambda_over_lambda,1.005,2,1.06932e-06,0.55,5.88126e-07,2.128e-06,1.064e-06,0.520728760071611,29.8355602231838,0.0059920874201006,0.961221435978072,0.967213523398173,0.032786476601827,1,1.31981350570319,1.05642579140547,0.263387714297712,16.5852656545029,13.2754380213689,3.309827633134,-0.769017289112532,-0.639227978929281,0.651126244694841,0.758969441723179,-0.167442509169115,-0.985881841867042,0.00705907906647906,0.992940920933521,-0.00106699164637846,-0.0317194849554487,0.493281426592181,0.493281426596,0.470292728804398,0.470292728762113,0.00653445298052722,0.0293981974456258,OK
Lambda_over_lambda,1.008,2,1.072512e-06,0.55,5.898816e-07,2.128e-06,1.064e-06,0.519022659721715,29.737807873709,0.00550749254198228,0.962300978988375,0.967808471530357,0.0321915284696425,0.999999999999999,1.32043526509061,1.05746669741897,0.26296856767164,16.5930789133983,13.2885184321092,3.30456048128902,-0.773988219003733,-0.633199997507445,0.660997891509541,0.750387758042428,-0.162247421153195,-0.986750107336775,0.00662494633161231,0.993375053668388,-0.00111745378963003,-0.0310740746800131,0.493220403257252,0.493220403250145,0.469900151829836,0.469900151825741,0.00659400636815278,0.02978554731181,OK
