sweep_parameter,Lambda_over_lambda,h_over_lambda,Lambda_m,f,b_m,h_m,lambda_m,theta_rad,theta_deg,eta0_RCWA_TE,etam1_RCWA_TE,Tsum,Rsum,energy_sum,neff0_TE,neff1_TE,delta_neff_TE,phi0_TE,phi1_TE,delta_phi_TE,sin_phi0_TE,cos_phi0_TE,sin_phi1_TE,cos_phi1_TE,sin_dphi_TE,cos_dphi_TE,eta0_SMM_TE,etam1_SMM_TE,res_eta0_TE,res_etam1_TE,overlap_mode0_order0_TE,overlap_mode0_orderm1_TE,overlap_mode1_order0_TE,overlap_mode1_orderm1_TE,overlap_mode0_order1_TE,overlap_mode1_order1_TE,status
h_over_lambda,1,1.1845,1.064e-06,0.55,5.852e-07,1.260308e-06,1.064e-06,0.523598775598299,30,0.310455836969828,0.66702081402325,0.977476650993078,0.0225233490069221,1,1.31876542009011,1.05467795403357,0.264087466056541,9.81482327692959,7.84937000562681,1.96545327130278,-0.380230328059914,-0.924891830228514,0.999989366460837,0.00461161200168232,0.923128520610731,-0.384491527130369,0.307754236434815,0.692245763565185,0.00270160053501256,-0.0252249495419343,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.203,1.064e-06,0.55,5.852e-07,1.279992e-06,1.064e-06,0.523598775598299,30,0.298102534892826,0.679902190770952,0.978004725663778,0.0219952743362216,1,1.31876542009011,1.05467795403357,0.264087466056541,9.96811515588543,7.97196464058173,1.99615051530371,-0.516995464632125,-0.855988136337072,0.99304807491897,-0.117709476677654,0.910892636529574,-0.412643435324253,0.293678282337874,0.706321717662126,0.00442425255495271,-0.0264195268911743,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.2215,1.064e-06,0.55,5.852e-07,1.299676e-06,1.064e-06,0.523598775598299,30,0.285451477180951,0.692363045402311,0.977814522583261,0.0221854774167383,1,1.31876542009011,1.05467795403357,0.264087466056541,10.1214070348413,8.09455927553664,2.02684775930464,-0.641635805595518,-0.767009447776095,0.97120050589015,-0.238263671924019,0.897798466781782,-0.440406531564055,0.279796734217973,0.720203265782027,0.00565474296297808,-0.0278402203797168,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.24,1.064e-06,0.55,5.852e-07,1.31936e-06,1.064e-06,0.523598775598299,30,0.272480575968428,0.704414384574002,0.97689496054243,0.0231050394575699,1,1.31876542009011,1.05467795403357,0.264087466056541,10.2746989137971,8.21715391049156,2.05754500330557,-0.751228233123765,-0.660042530264336,0.934774605155235,-0.355241379285796,0.883858349306824,-0.467754656161342,0.266122671919329,0.733877328080671,0.00635790404909892,-0.0294629435066691,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.2585,1.064e-06,0.55,5.852e-07,1.339044e-06,1.064e-06,0.523598775598299,30,0.259209166901342,0.716075154213423,0.975284321114766,0.0247156788852346,1,1.31876542009011,1.05467795403357,0.264087466056541,10.427990792753,8.33974854544647,2.08824224730649,-0.843202539400827,-0.537596017049975,0.884317148442187,-0.466886689648654,0.869085419135702,-0.494662040433386,0.252668979783307,0.747331020216693,0.0065401871180355,-0.0312558660032695,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.277,1.064e-06,0.55,5.852e-07,1.358728e-06,1.064e-06,0.523598775598299,30,0.245695042423761,0.727373058891646,0.973068101315407,0.0269318986845927,1,1.31876542009011,1.05467795403357,0.264087466056541,10.5812826717088,8.46234318040139,2.11893949130743,-0.915401704218286,-0.402541575386018,0.820585533977789,-0.571523736538026,0.853493596014508,-0.52110333098362,0.23944833450819,0.76055166549181,0.00624670791557094,-0.0331786066001636,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.2955,1.064e-06,0.55,5.852e-07,1.378412e-06,1.064e-06,0.523598775598299,30,0.232027858073342,0.738345766664216,0.970373624737559,0.0296263752624412,1,1.31876542009011,1.05467795403357,0.264087466056541,10.7345745506647,8.5849378153563,2.14963673530836,-0.9661324823227,-0.258046558979146,0.744536413462889,-0.667581851931145,0.837097571288596,-0.547053613590784,0.226473193204608,0.773526806795392,0.00555466486873413,-0.0351810401311753,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.314,1.064e-06,0.55,5.852e-07,1.398096e-06,1.064e-06,0.523598775598299,30,0.218319883372333,0.749042140928052,0.967362024300385,0.0326379756996152,1,1.31876542009011,1.05467795403357,0.264087466056541,10.8878664296205,8.70753245031121,2.18033397930929,-0.994205114117183,-0.107499725875183,0.657311332127439,-0.75361914297399,0.8199127940597,-0.572488436684284,0.213755781657858,0.786244218342142,0.00456410171447513,-0.0372020774140898,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.3325,1.064e-06,0.55,5.852e-07,1.41778e-06,1.064e-06,0.523598775598299,30,0.20469536172303,0.75952288493256,0.96421824665559,0.0357817533444104,1,1.31876542009011,1.05467795403357,0.264087466056541,11.0411583085763,8.83012708526613,2.21103122331021,-0.99896122840509,0.0455682361233422,0.560219593417107,-0.828344135701806,0.801955456629075,-0.597383834383599,0.201308082808201,0.798691917191799,0.00338727891482904,-0.039169032259239,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.351,1.064e-06,0.55,5.852e-07,1.437464e-06,1.064e-06,0.523598775598299,30,0.191279813651271,0.769859903442398,0.961139717093669,0.0388602829063312,1,1.31876542009011,1.05467795403357,0.264087466056541,11.1944501875322,8.95272172022104,2.24172846731114,-0.980289282788901,0.197567512636117,0.454718605523361,-0.890635160877275,0.783242479240347,-0.621716349080057,0.189141825459972,0.810858174540028,0.00213798819129882,-0.0409982710976299,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.3695,1.064e-06,0.55,5.852e-07,1.457148e-06,1.064e-06,0.523598775598299,30,0.17819046962979,0.780133819870555,0.958324289500345,0.0416757104996558,1,1.31876542009011,1.05467795403357,0.264087466056541,11.347742066488,9.07531635517596,2.27242571131207,-0.938627179609549,0.344933352545421,0.342392004767957,-0.939557190952727,0.763791494136469,-0.645463053539689,0.177268473230155,0.822731526769845,0.000921996399634445,-0.0425977068992894,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.388,1.064e-06,0.55,5.852e-07,1.476832e-06,1.064e-06,0.523598775598299,30,0.165528704249164,0.790429394492605,0.955958098741768,0.0440419012582314,1,1.31876542009011,1.05467795403357,0.264087466056541,11.5010339454439,9.19791099013087,2.30312295531301,-0.874951996076101,0.484209670042273,0.224925884223641,-0.974375875422936,0.7436208289458,-0.668601572506348,0.165699213746826,0.834300786253174,-0.000170509497662258,-0.0438713917605694,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.4065,1.064e-06,0.55,5.852e-07,1.496516e-06,1.064e-06,0.523598775598299,30,0.153374944563817,0.800828974407161,0.954203918970978,0.0457960810290214,1,1.31876542009011,1.05467795403357,0.264087466056541,11.6543258243997,9.32050562508578,2.33382019931394,-0.790757069439102,0.612130098207957,0.104083484394449,-0.994568563889042,0.722749489412954,-0.691110103784711,0.154444948107644,0.845555051892356,-0.00107000354382755,-0.0447260774851942,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.425,1.064e-06,0.55,5.852e-07,1.5162e-06,1.064e-06,0.523598775598299,30,0.141786130402907,0.811404465371001,0.953190595773909,0.0468094042260914,1,1.31876542009011,1.05467795403357,0.264087466056541,11.8076177033556,9.4431002600407,2.36451744331486,-0.688016974615761,0.725694593228153,-0.0183212741355739,-0.999832151370443,0.701197141490697,-0.71296743878334,0.14351628060833,0.85648371939167,-0.00173015020542297,-0.0450792540206684,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.4435,1.064e-06,0.55,5.852e-07,1.535884e-06,1.064e-06,0.523598775598299,30,0.130795485122125,0.82220857853978,0.953004063661905,0.0469959363380957,1,1.31876542009011,1.05467795403357,0.264087466056541,11.9609095823114,9.56569489499561,2.39521468731579,-0.569141215626484,0.822239792685326,-0.140451018793583,-0.990087628101596,0.678984092809763,-0.734152982498405,0.132923508750798,0.867076491249202,-0.00212802362867251,-0.0448679127094228,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.462,1.064e-06,0.55,5.852e-07,1.555568e-06,1.064e-06,0.523598775598299,30,0.120414151898622,0.833266249232085,0.953680401130707,0.0463195988692932,1,1.31876542009011,1.05467795403357,0.264087466056541,12.1142014612673,9.68828952995053,2.42591193131672,-0.436917716890714,0.899501477857044,-0.260472505138284,-0.965481265518387,0.656131273544064,-0.754646772919254,0.122676613540373,0.877323386459627,-0.00226246164175067,-0.0440571372275421,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.4805,1.064e-06,0.55,5.852e-07,1.575252e-06,1.064e-06,0.523598775598299,30,0.110634168578175,0.844567167409438,0.955201335987613,0.0447986640123862,0.999999999999999,1.31876542009011,1.05467795403357,0.264087466056541,12.2674933402231,9.81088416490544,2.45660917531765,-0.294447439648015,0.95566767512809,-0.376584135014425,-0.926382420631694,0.632660216689291,-0.774429499837564,0.112785250081218,0.887214749918782,-0.00215108150304309,-0.0426475825093438,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.499,1.064e-06,0.55,5.852e-07,1.594936e-06,1.064e-06,0.523598775598299,30,0.101432270926669,0.856060333172728,0.957492604099397,0.0425073959006037,1,1.31876542009011,1.05467795403357,0.264087466056541,12.4207852191789,9.93347879986036,2.48730641931858,-0.145071656907677,0.989421151159637,-0.487042999676586,-0.873377991745861,0.608593037773522,-0.793482523042314,0.103258738478843,0.896741261521157,-0.00182646755217421,-0.0406809283484288,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.5175,1.064e-06,0.55,5.852e-07,1.61462e-06,1.064e-06,0.523598775598299,30,0.0927740926466097,0.867651477678904,0.960425570325513,0.0395744296744862,1,1.31876542009011,1.05467795403357,0.264087466056541,12.5740770981348,10.0560734348153,2.51800366331951,0.0077064074946315,0.999970305200873,-0.590191041947951,-0.807263608745243,0.583952414018936,-0.811787889883471,0.0941060550582648,0.905893944941735,-0.00133196241165506,-0.0382424672628316,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.536,1.064e-06,0.55,5.852e-07,1.634304e-06,1.064e-06,0.523598775598299,30,0.0846184314128601,0.879204067517299,0.963822498930159,0.0361775010698409,1,1.31876542009011,1.05467795403357,0.264087466056541,12.7273689770906,10.1786680697702,2.54870090732044,0.16030373797925,0.987067734043556,-0.684479944703528,-0.729031690188194,0.558761562974272,-0.82932835218781,0.0853358239060949,0.914664176093905,-0.000717392493234839,-0.0354601085766062,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.5545,1.064e-06,0.55,5.852e-07,1.653988e-06,1.064e-06,0.523598775598299,30,0.0769213417512656,0.890544410154489,0.967465751905754,0.0325342480942462,1,1.31876542009011,1.05467795403357,0.264087466056541,12.8806608560465,10.3012627047251,2.57939815132137,0.309141557614558,0.951016034226366,-0.76849437208606,-0.639856546479016,0.533044220638171,-0.846087382510958,0.0769563087445209,0.923043691255479,-3.49669932552532e-05,-0.0324992811009903,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.573,1.064e-06,0.55,5.852e-07,1.673672e-06,1.064e-06,0.523598775598299,30,0.0696398789942946,0.901471060153273,0.971110939147568,0.0288890608524321,1,1.31876542009011,1.05467795403357,0.264087466056541,13.0339527350023,10.42385733968,2.6100953953223,0.450729259102437,0.892660705413299,-0.840973214589269,-0.54107675272866,0.506824619094005,-0.862049189710319,0.0689754051448408,0.931024594855159,0.000664473849453881,-0.0295535347018858,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.5915,1.064e-06,0.55,5.852e-07,1.693356e-06,1.064e-06,0.523598775598299,30,0.0627353495215764,0.91176826591856,0.974503615440137,0.0254963845598646,1,1.31876542009011,1.05467795403357,0.264087466056541,13.1872446139582,10.5464519746349,2.64079263932323,0.581746267972302,0.813370321379074,-0.900828519106377,-0.434175055898668,0.480127463677274,-0.877198733824228,0.0614006330878861,0.938599366912114,0.00133471643369026,-0.0268311009935537,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.61,1.064e-06,0.55,5.852e-07,1.71304e-06,1.064e-06,0.523598775598299,30,0.0561759302247783,0.921222613272834,0.977398543497612,0.0226014565023883,1,1.31876542009011,1.05467795403357,0.264087466056541,13.340536492914,10.6690466095898,2.67148988332416,0.699119918093601,0.715004433639957,-0.947161819791943,-0.320756117834743,0.452977909697083,-0.891521740243311,0.0542391298783446,0.945760870121656,0.00193680034643375,-0.0245382568488217,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.6285,1.064e-06,0.55,5.852e-07,1.732724e-06,1.064e-06,0.523598775598299,30,0.0499385236254253,0.929641395923353,0.979579919548778,0.0204200804512227,1,1.31876542009011,1.05467795403357,0.264087466056541,13.4938283718698,10.7916412445448,2.70218712732509,0.800097513137372,0.599869960467594,-0.979277624600465,-0.202522428281096,0.425401538733633,-0.905004713160687,0.0474976434196565,0.952502356580344,0.0024408802057688,-0.0228609606569908,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.647,1.064e-06,0.55,5.852e-07,1.752408e-06,1.064e-06,0.523598775598299,30,0.0440097366472814,0.93687071337224,0.980880450019522,0.0191195499804789,1,1.31876542009011,1.05467795403357,0.264087466056541,13.6471202508257,10.9142358794997,2.73288437132602,0.882310883971131,0.470667084069071,-0.996693855060333,-0.0812487494363594,0.397424334534065,-0.917634948288346,0.0411825258558269,0.958817474144173,0.00282721079145448,-0.0219467607719328,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.6655,1.064e-06,0.55,5.852e-07,1.772092e-06,1.064e-06,0.523598775598299,30,0.0383859275883711,0.942811028837683,0.981196956426054,0.0188030435739459,1,1.31876542009011,1.05467795403357,0.264087466056541,13.8004121297815,11.0368305144546,2.76358161532695,0.943831927959819,0.33042592477536,-0.999149082575522,0.0412445243455762,0.36907265852934,-0.929400544827732,0.035299727586134,0.964700272413866,0.00308620000223712,-0.0218892435761833,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.684,1.064e-06,0.55,5.852e-07,1.791776e-06,1.064e-06,0.523598775598299,30,0.0330723601609681,0.947428045060932,0.9805004052219,0.0194995947781004,1,1.31876542009011,1.05467795403357,0.264087466056541,13.9537040087374,11.1594251494095,2.79427885932788,0.983217827641708,0.182435477381787,-0.986606452633587,0.163118691822147,0.340373224995289,-0.940290416683222,0.0298547916583892,0.970145208341611,0.00321756850257883,-0.0227171632806792,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.7025,1.064e-06,0.55,5.852e-07,1.81146e-06,1.064e-06,0.523598775598299,30,0.0280816199011715,0.95075731196998,0.978838931871152,0.0211610681288484,1,1.31876542009011,1.05467795403357,0.264087466056541,14.1069958876932,11.2820197843644,2.82497610332881,0.999544888291833,0.0301664762553984,-0.959254238015126,0.282544344926632,0.311353075881153,-0.95029430290797,0.0248528485460149,0.975147151453985,0.00322877135515657,-0.024389839484005,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.721,1.064e-06,0.55,5.852e-07,1.831144e-06,1.064e-06,0.523598775598299,30,0.0234315560901685,0.952901876972417,0.976333433062586,0.0236665669374148,1,1.31876542009011,1.05467795403357,0.264087466056541,14.2602877666491,11.4046144193193,2.85567334732974,0.992430200800117,-0.122810001790727,-0.917503012700676,0.39772882933625,0.282039555329403,-0.959402777372253,0.0202986113138735,0.979701388686127,0.00313294477629499,-0.0267995117137093,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.7395,1.064e-06,0.55,5.852e-07,1.850828e-06,1.064e-06,0.523598775598299,30,0.0191430772194387,0.954023325642256,0.973166402861695,0.0268335971383051,1,1.31876542009011,1.05467795403357,0.264087466056541,14.4135796456049,11.5272090542742,2.88637059133067,0.962040621817266,-0.272906287896502,-0.861979488896499,0.506943153343381,0.252460283910804,-0.967607257645206,0.016196371177397,0.983803628822603,0.00294670604204172,-0.0297803031803469,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.758,1.064e-06,0.55,5.852e-07,1.870512e-06,1.064e-06,0.523598775598299,30,0.0152381264944702,0.954327492476527,0.969565618970997,0.030434381029003,1,1.31876542009011,1.05467795403357,0.264087466056541,14.5668715245608,11.6498036892292,2.9170678353316,0.90908886056224,-0.416602260677553,-0.793517109689373,0.608547941110825,0.222643132599027,-0.974900013081594,0.012549993459203,0.987450006540797,0.00268813303526721,-0.0331225140642702,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.7765,1.064e-06,0.55,5.852e-07,1.890196e-06,1.064e-06,0.523598775598299,30,0.0117380935880727,0.954046743696812,0.965784837284885,0.0342151627151161,1,1.31876542009011,1.05467795403357,0.264087466056541,14.7201634035166,11.7723983241841,2.94776507933253,0.834816764065171,-0.550527901596055,-0.713143538540568,0.701018040736355,0.192616196509306,-0.981274172105986,0.00936291394700698,0.990637086052993,0.00237517964106575,-0.0365903423561805,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.795,1.064e-06,0.55,5.852e-07,1.90988e-06,1.064e-06,0.523598775598299,30,0.00866279932028314,0.953420948621973,0.962083747942256,0.0379162520577429,0.999999999999999,1.31876542009011,1.05467795403357,0.264087466056541,14.8734552824724,11.894992959139,2.97846232333346,0.740966192847229,-0.671542330056328,-0.622065233409594,0.78296541774402,0.162407768425915,-0.986723728687475,0.00663813565626234,0.993361864343738,0.0020246636640208,-0.0399409157217644,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.8135,1.064e-06,0.55,5.852e-07,1.929564e-06,1.064e-06,0.523598775598299,30,0.00603005371292803,0.952679089527076,0.958709143240004,0.041290856759996,1,1.31876542009011,1.05467795403357,0.264087466056541,15.0267471614283,12.0175875940939,3.00915956733439,0.629738170073281,-0.77680746466081,-0.52164933705984,0.853159990356457,0.132046312143367,-0.991243547998844,0.004378226000578,0.995621773999422,0.00165182771235003,-0.0429426844723459,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.832,1.064e-06,0.55,5.852e-07,1.949248e-06,1.064e-06,0.523598775598299,30,0.00385566777238636,0.952023033226366,0.955878700998752,0.0441212990012483,1,1.31876542009011,1.05467795403357,0.264087466056541,15.1800390403841,12.1401822290488,3.03985681133532,0.503741262228656,-0.863854583091553,-0.413403155384034,0.910548093797644,0.101560435646515,-0.994829371254835,0.00258531437258256,0.997414685627417,0.0012703533998038,-0.0453916524010519,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.8505,1.064e-06,0.55,5.852e-07,1.968932e-06,1.064e-06,0.523598775598299,30,0.00215371832676756,0.951614459169472,0.95376817749624,0.04623182250376,1,1.31876542009011,1.05467795403357,0.264087466056541,15.33333091934,12.2627768640037,3.07055405533625,0.36593040191813,-0.930642219626875,-0.298951531792803,0.954268296465274,0.0709788641547591,-0.99747781972498,0.00126109013750986,0.99873890986249,0.000892628189257695,-0.047124450693018,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.869,1.064e-06,0.55,5.852e-07,1.988616e-06,1.064e-06,0.523598775598299,30,0.000936832635401927,0.951565448018728,0.95250228065413,0.0474977193458713,1,1.31876542009011,1.05467795403357,0.264087466056541,15.4866227982958,12.3853714989586,3.10125129933718,0.219537587540624,-0.975604042456182,-0.180012457290983,0.983664330562038,0.0403304130557989,-0.9991863979172,0.000406801041400122,0.9995931989586,0.000530031594001805,-0.0480277509398723,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.8875,1.064e-06,0.55,5.852e-07,2.0083e-06,1.064e-06,0.523598775598299,30,0.000216273497957979,0.951932866948931,0.952149140446889,0.0478508595531111,1,1.31876542009011,1.05467795403357,0.264087466056541,15.6399146772517,12.5079661339136,3.13194854333811,0.0679960851001018,-0.99768558795397,-0.0583712823498613,0.998294943088881,0.00964396075442433,-0.999953495929169,2.32520354153701e-05,0.999976747964585,0.000193021462542609,-0.048043881015654,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.906,1.064e-06,0.55,5.852e-07,2.027984e-06,1.064e-06,0.523598775598299,30,1.65857062088525e-06,0.952716466103923,0.952718124674544,0.0472818753254559,1,1.31876542009011,1.05467795403357,0.264087466056541,15.7932065562075,12.6305607688685,3.16264578733904,-0.0851400901962551,-0.996368990405349,0.0641460823286493,0.997940519330629,-0.0210515785380527,-0.999778390965246,0.000110804517377022,0.999889195482623,-0.000109145946756137,-0.0471727293786998,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.9245,1.064e-06,0.55,5.852e-07,2.047668e-06,1.064e-06,0.523598775598299,30,0.000300230622993142,0.953860496597875,0.954160727220868,0.0458392727791312,0.999999999999999,1.31876542009011,1.05467795403357,0.264087466056541,15.9464984351634,12.7531554038234,3.19334303133997,-0.236279524201118,-0.971685127211121,0.185700573882443,0.982606379411273,-0.0517272820481394,-0.998661248017521,0.000669375991239588,0.99933062400876,-0.000369145368246446,-0.0454701274108855,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.943,1.064e-06,0.55,5.852e-07,2.067352e-06,1.064e-06,0.523598775598299,30,0.00111569997413162,0.955258617051867,0.956374317025999,0.0436256829740019,1,1.31876542009011,1.05467795403357,0.264087466056541,16.0997903141192,12.8757500387783,3.2240402753409,-0.381877631185779,-0.92421289473797,0.30446758278188,0.952522698435559,-0.0823542456925432,-0.996603119710355,0.00169844014482249,0.998301559855178,-0.000582740170690873,-0.0430429428033103,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.9615,1.064e-06,0.55,5.852e-07,2.087036e-06,1.064e-06,0.523598775598299,30,0.00244679660516742,0.956761810758892,0.95920860736406,0.0407913926359401,1,1.31876542009011,1.05467795403357,0.264087466056541,16.253082193075,12.9983446737332,3.25473751934183,-0.518519782959105,-0.855065631796789,0.418664341368813,0.908141051415593,-0.112903611312956,-0.993605945308548,0.00319702734572608,0.996802972654274,-0.000750230740558659,-0.0400411618953815,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.98,1.064e-06,0.55,5.852e-07,2.10672e-06,1.064e-06,0.523598775598299,30,0.00428578336852737,0.958188942518269,0.962474725886796,0.0375252741132048,1,1.31876542009011,1.05467795403357,0.264087466056541,16.4063740720309,13.1209393086881,3.28543476334276,-0.643001390167531,-0.765865009151497,0.526576684322753,0.850127634845296,-0.14334659386755,-0.989672548890072,0.00516372555496404,0.994836274445036,-0.000877942186436674,-0.0366473319267672,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,1.9985,1.064e-06,0.55,5.852e-07,2.126404e-06,1.064e-06,0.523598775598299,30,0.00661727240514194,0.959339425819945,0.965956698225087,0.0340433017749126,1,1.31876542009011,1.05467795403357,0.264087466056541,16.5596659509867,13.243533943643,3.31613200734369,-0.752403057675682,-0.658702997412554,0.626584779362698,0.779353266671154,-0.173654508553615,-0.984806636685092,0.00759668165745409,0.992403318342546,-0.000979409252312146,-0.0330638925226007,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,2.017,1.064e-06,0.55,5.852e-07,2.146088e-06,1.064e-06,0.523598775598299,30,0.00941772763217723,0.96000726472864,0.969424992360817,0.0305750076391829,1,1.31876542009011,1.05467795403357,0.264087466056541,16.7129578299426,13.366128578598,3.34682925134462,-0.844159051451938,-0.536092805260212,0.717187441950601,0.696880314765996,-0.203798797835698,-0.979012793583784,0.0104936032081082,0.989506396791892,-0.00107587557593095,-0.0294991320632519,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,2.0355,1.064e-06,0.55,5.852e-07,2.165772e-06,1.064e-06,0.523598775598299,30,0.0126560005861042,0.959995526529978,0.972651527116082,0.0273484728839188,1,1.31876542009011,1.05467795403357,0.264087466056541,16.8662497088984,13.4887232135529,3.37752649534555,-0.916117471244686,-0.400909938614948,0.797024669017419,0.603946750117652,-0.233751058353857,-0.972296478816236,0.0138517605918818,0.986148239408118,-0.00119576000577768,-0.0261527128781399,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
h_over_lambda,1,2.054,1.064e-06,0.55,5.852e-07,2.185456e-06,1.064e-06,0.523598775598299,30,0.0162951196642111,0.959130149809682,0.975425269473893,0.0245747305261071,1,1.31876542009011,1.05467795403357,0.264087466056541,17.0195415878543,13.6113178485078,3.40822373934648,-0.966590717854312,-0.256324763060237,0.86489805346636,0.501947564104162,-0.263483067686641,-0.964664020808508,0.0176679895957461,0.982332010404254,-0.00137286993153506,-0.0232018605945717,0.493382524921856,0.493382524928915,0.470938707713089,0.47093870768798,0.00643579618780989,0.0287607607632618,OK
